source_candidate_id,blend,nco_oh,mdi_parts,PPG400,PPG700,PPG1000,PPG2000,mdi_fraction_total
WO_INV_0592,PPG2000:60+PPG400:40,3,97.5975,40,0,0,60,0.4939207227
WO_INV_0593,PPG2000:70+PPG400:30,1.5,41.29125,30,0,0,70,0.2922420886
WO_INV_0594,PPG2000:70+PPG400:30,1.6,44.044,30,0,0,70,0.3057676821
WO_INV_0595,PPG2000:70+PPG400:30,1.7,46.79675,30,0,0,70,0.3187860085
WO_INV_0596,PPG2000:70+PPG400:30,1.8,49.5495,30,0,0,70,0.3313250797
WO_INV_0597,PPG2000:70+PPG400:30,1.9,52.30225,30,0,0,70,0.343410882
WO_INV_0598,PPG2000:70+PPG400:30,2,55.055,30,0,0,70,0.3550675567
WO_INV_0599,PPG2000:70+PPG400:30,2.1,57.80775,30,0,0,70,0.3663175604
WO_INV_0600,PPG2000:70+PPG400:30,2.2,60.5605,30,0,0,70,0.37718181
WO_INV_0601,PPG2000:70+PPG400:30,2.3,63.31325,30,0,0,70,0.3876798117
WO_INV_0602,PPG2000:70+PPG400:30,2.4,66.066,30,0,0,70,0.3978297785
WO_INV_0603,PPG2000:70+PPG400:30,2.5,68.81875,30,0,0,70,0.4076487357
WO_INV_0604,PPG2000:70+PPG400:30,2.6,71.5715,30,0,0,70,0.4171526157
WO_INV_0605,PPG2000:70+PPG400:30,2.7,74.32425,30,0,0,70,0.4263563446
WO_INV_0606,PPG2000:70+PPG400:30,2.8,77.077,30,0,0,70,0.4352739204
WO_INV_0607,PPG2000:70+PPG400:30,2.9,79.82975,30,0,0,70,0.443918484
WO_INV_0608,PPG2000:70+PPG400:30,3,82.5825,30,0,0,70,0.4523023839
WO_INV_0609,PPG2000:80+PPG400:20,1.5,33.78375,20,0,0,80,0.2525250638
WO_INV_0610,PPG2000:80+PPG400:20,1.6,36.036,20,0,0,80,0.2649004675
WO_INV_0611,PPG2000:80+PPG400:20,1.7,38.28825,20,0,0,80,0.276872764
WO_INV_0612,PPG2000:80+PPG400:20,1.8,40.5405,20,0,0,80,0.2884613332
WO_INV_0613,PPG2000:80+PPG400:20,1.9,42.79275,20,0,0,80,0.2996843327
WO_INV_0614,PPG2000:80+PPG400:20,2,45.045,20,0,0,80,0.3105587921
WO_INV_0615,PPG2000:80+PPG400:20,2.1,47.29725,20,0,0,80,0.3211006994
WO_INV_0616,PPG2000:80+PPG400:20,2.2,49.5495,20,0,0,80,0.3313250797
WO_INV_0617,PPG2000:80+PPG400:20,2.3,51.80175,20,0,0,80,0.341246066
WO_INV_0618,PPG2000:80+PPG400:20,2.4,54.054,20,0,0,80,0.3508769652
WO_INV_0619,PPG2000:80+PPG400:20,2.5,56.30625,20,0,0,80,0.3602303171
WO_INV_0620,PPG2000:80+PPG400:20,2.6,58.5585,20,0,0,80,0.3693179489
WO_INV_0621,PPG2000:80+PPG400:20,2.7,60.81075,20,0,0,80,0.3781510254
WO_INV_0622,PPG2000:80+PPG400:20,2.8,63.063,20,0,0,80,0.3867400943
WO_INV_0623,PPG2000:80+PPG400:20,2.9,65.31525,20,0,0,80,0.3950951289
WO_INV_0624,PPG2000:80+PPG400:20,3,67.5675,20,0,0,80,0.4032255658
WO_INV_0625,PPG2000:90+PPG400:10,1.5,26.27625,10,0,0,90,0.2080854476
WO_INV_0626,PPG2000:90+PPG400:10,1.6,28.028,10,0,0,90,0.2189208611
WO_INV_0627,PPG2000:90+PPG400:10,1.7,29.77975,10,0,0,90,0.2294637646
WO_INV_0628,PPG2000:90+PPG400:10,1.8,31.5315,10,0,0,90,0.2397258451
WO_INV_0629,PPG2000:90+PPG400:10,1.9,33.28325,10,0,0,90,0.2497181754
WO_INV_0630,PPG2000:90+PPG400:10,2,35.035,10,0,0,90,0.2594512534
WO_INV_0631,PPG2000:90+PPG400:10,2.1,36.78675,10,0,0,90,0.2689350394
WO_INV_0632,PPG2000:90+PPG400:10,2.2,38.5385,10,0,0,90,0.27817899
WO_INV_0633,PPG2000:90+PPG400:10,2.3,40.29025,10,0,0,90,0.2871920893
WO_INV_0634,PPG2000:90+PPG400:10,2.4,42.042,10,0,0,90,0.2959828783
WO_INV_0635,PPG2000:90+PPG400:10,2.5,43.79375,10,0,0,90,0.3045594819
WO_INV_0636,PPG2000:90+PPG400:10,2.6,45.5455,10,0,0,90,0.3129296337
WO_INV_0637,PPG2000:90+PPG400:10,2.7,47.29725,10,0,0,90,0.3211006994
WO_INV_0638,PPG2000:90+PPG400:10,2.8,49.049,10,0,0,90,0.3290796986
WO_INV_0639,PPG2000:90+PPG400:10,2.9,50.80075,10,0,0,90,0.3368733246
WO_INV_0640,PPG2000:90+PPG400:10,3,52.5525,10,0,0,90,0.3444879632
WO_INV_0641,PPG2000:10+PPG700:90,1.5,50.139375,0,90,0,10,0.3339522027
WO_INV_0642,PPG2000:10+PPG700:90,1.6,53.482,0,90,0,10,0.3484577996
WO_INV_0643,PPG2000:10+PPG700:90,1.7,56.824625,0,90,0,10,0.3623450399
WO_INV_0644,PPG2000:10+PPG700:90,1.8,60.16725,0,90,0,10,0.3756526381
WO_INV_0645,PPG2000:10+PPG700:90,1.9,63.509875,0,90,0,10,0.3884161431
WO_INV_0646,PPG2000:10+PPG700:90,2,66.8525,0,90,0,10,0.4006682549
WO_INV_0647,PPG2000:10+PPG700:90,2.1,70.195125,0,90,0,10,0.4124391048
WO_INV_0648,PPG2000:10+PPG700:90,2.2,73.53775,0,90,0,10,0.4237565025
WO_INV_0649,PPG2000:10+PPG700:90,2.3,76.880375,0,90,0,10,0.4346461556
WO_INV_0650,PPG2000:10+PPG700:90,2.4,80.223,0,90,0,10,0.4451318644
WO_INV_0651,PPG2000:10+PPG700:90,2.5,83.565625,0,90,0,10,0.4552356957
WO_INV_0652,PPG2000:10+PPG700:90,2.6,86.90825,0,90,0,10,0.4649781377
WO_INV_0653,PPG2000:10+PPG700:90,2.7,90.250875,0,90,0,10,0.4743782387
WO_INV_0654,PPG2000:10+PPG700:90,2.8,93.5935,0,90,0,10,0.4834537317
WO_INV_0655,PPG2000:10+PPG700:90,2.9,96.936125,0,90,0,10,0.4922211453
WO_INV_0656,PPG2000:10+PPG700:90,3,100.27875,0,90,0,10,0.5006959051
WO_INV_0657,PPG2000:20+PPG700:80,1.5,46.65375,0,80,0,20,0.3181217664
WO_INV_0658,PPG2000:20+PPG700:80,1.6,49.764,0,80,0,20,0.3322827916
WO_INV_0659,PPG2000:20+PPG700:80,1.7,52.87425,0,80,0,20,0.3458676003
WO_INV_0660,PPG2000:20+PPG700:80,1.8,55.9845,0,80,0,20,0.358910661
WO_INV_0661,PPG2000:20+PPG700:80,1.9,59.09475,0,80,0,20,0.3714437466
WO_INV_0662,PPG2000:20+PPG700:80,2,62.205,0,80,0,20,0.3834961931
WO_INV_0663,PPG2000:20+PPG700:80,2.1,65.31525,0,80,0,20,0.3950951289
WO_INV_0664,PPG2000:20+PPG700:80,2.2,68.4255,0,80,0,20,0.4062656783
WO_INV_0665,PPG2000:20+PPG700:80,2.3,71.53575,0,80,0,20,0.4170311437
WO_INV_0666,PPG2000:20+PPG700:80,2.4,74.646,0,80,0,20,0.4274131672
WO_INV_0667,PPG2000:20+PPG700:80,2.5,77.75625,0,80,0,20,0.4374318765
WO_INV_0668,PPG2000:20+PPG700:80,2.6,80.8665,0,80,0,20,0.4471060147
WO_INV_0669,PPG2000:20+PPG700:80,2.7,83.97675,0,80,0,20,0.4564530572
WO_INV_0670,PPG2000:20+PPG700:80,2.8,87.087,0,80,0,20,0.4654893178
WO_INV_0671,PPG2000:20+PPG700:80,2.9,90.19725,0,80,0,20,0.4742300428
WO_INV_0672,PPG2000:20+PPG700:80,3,93.3075,0,80,0,20,0.4826894973
WO_INV_0673,PPG2000:30+PPG700:70,1.5,43.168125,0,70,0,30,0.3015205026
WO_INV_0674,PPG2000:30+PPG700:70,1.6,46.046,0,70,0,30,0.3152842255
WO_INV_0675,PPG2000:30+PPG700:70,1.7,48.923875,0,70,0,30,0.3285159952
WO_INV_0676,PPG2000:30+PPG700:70,1.8,51.80175,0,70,0,30,0.341246066
WO_INV_0677,PPG2000:30+PPG700:70,1.9,54.679625,0,70,0,30,0.3535024409
WO_INV_0678,PPG2000:30+PPG700:70,2,57.5575,0,70,0,30,0.3653110769
WO_INV_0679,PPG2000:30+PPG700:70,2.1,60.435375,0,70,0,30,0.3766960684
WO_INV_0680,PPG2000:30+PPG700:70,2.2,63.31325,0,70,0,30,0.3876798117
WO_INV_0681,PPG2000:30+PPG700:70,2.3,66.191125,0,70,0,30,0.3982831514
WO_INV_0682,PPG2000:30+PPG700:70,2.4,69.069,0,70,0,30,0.4085255133
WO_INV_0683,PPG2000:30+PPG700:70,2.5,71.946875,0,70,0,30,0.4184250223
WO_INV_0684,PPG2000:30+PPG700:70,2.6,74.82475,0,70,0,30,0.42799861
WO_INV_0685,PPG2000:30+PPG700:70,2.7,77.702625,0,70,0,30,0.4372621114
WO_INV_0686,PPG2000:30+PPG700:70,2.8,80.5805,0,70,0,30,0.4462303516
WO_INV_0687,PPG2000:30+PPG700:70,2.9,83.458375,0,70,0,30,0.4549172258
WO_INV_0688,PPG2000:30+PPG700:70,3,86.33625,0,70,0,30,0.4633357707
WO_INV_0689,PPG2000:40+PPG700:60,1.5,39.6825,0,60,0,40,0.2840907057
WO_INV_0690,PPG2000:40+PPG700:60,1.6,42.328,0,60,0,40,0.2973975606
WO_INV_0691,PPG2000:40+PPG700:60,1.7,44.9735,0,60,0,40,0.3102187641
WO_INV_0692,PPG2000:40+PPG700:60,1.8,47.619,0,60,0,40,0.3225804266
WO_INV_0693,PPG2000:40+PPG700:60,1.9,50.2645,0,60,0,40,0.3345068196
WO_INV_0694,PPG2000:40+PPG700:60,2,52.91,0,60,0,40,0.346020535
WO_INV_0695,PPG2000:40+PPG700:60,2.1,55.5555,0,60,0,40,0.3571426276
WO_INV_0696,PPG2000:40+PPG700:60,2.2,58.201,0,60,0,40,0.367892744
WO_INV_0697,PPG2000:40+PPG700:60,2.3,60.8465,0,60,0,40,0.3782892385
WO_INV_0698,PPG2000:40+PPG700:60,2.4,63.492,0,60,0,40,0.388349277
WO_INV_0699,PPG2000:40+PPG700:60,2.5,66.1375,0,60,0,40,0.3980889324
WO_INV_0700,PPG2000:40+PPG700:60,2.6,68.783,0,60,0,40,0.4075232695
WO_INV_0701,PPG2000:40+PPG700:60,2.7,71.4285,0,60,0,40,0.4166664236
WO_INV_0702,PPG2000:40+PPG700:60,2.8,74.074,0,60,0,40,0.4255316704
WO_INV_0703,PPG2000:40+PPG700:60,2.9,76.7195,0,60,0,40,0.4341314909
WO_INV_0704,PPG2000:40+PPG700:60,3,79.365,0,60,0,40,0.4424776294
WO_INV_0705,PPG2000:50+PPG700:50,1.5,36.196875,0,50,0,50,0.265768763
WO_INV_0706,PPG2000:50+PPG700:50,1.6,38.61,0,50,0,50,0.2785513311
WO_INV_0707,PPG2000:50+PPG700:50,1.7,41.023125,0,50,0,50,0.2908964399
WO_INV_0708,PPG2000:50+PPG700:50,1.8,43.43625,0,50,0,50,0.3028261684
WO_INV_0709,PPG2000:50+PPG700:50,1.9,45.849375,0,50,0,50,0.3143611346
WO_INV_0710,PPG2000:50+PPG700:50,2,48.2625,0,50,0,50,0.3255206138
WO_INV_0711,PPG2000:50+PPG700:50,2.1,50.675625,0,50,0,50,0.3363226467
WO_INV_0712,PPG2000:50+PPG700:50,2.2,53.08875,0,50,0,50,0.3467841367
WO_INV_0713,PPG2000:50+PPG700:50,2.3,55.501875,0,50,0,50,0.3569209374
WO_INV_0714,PPG2000:50+PPG700:50,2.4,57.915,0,50,0,50,0.366747934
WO_INV_0715,PPG2000:50+PPG700:50,2.5,60.328125,0,50,0,50,0.3762791151
WO_INV_0716,PPG2000:50+PPG700:50,2.6,62.74125,0,50,0,50,0.3855276397
WO_INV_0717,PPG2000:50+PPG700:50,2.7,65.154375,0,50,0,50,0.3945058979
WO_INV_0718,PPG2000:50+PPG700:50,2.8,67.5675,0,50,0,50,0.4032255658
WO_INV_0719,PPG2000:50+PPG700:50,2.9,69.980625,0,50,0,50,0.4116976567
WO_INV_0720,PPG2000:50+PPG700:50,3,72.39375,0,50,0,50,0.4199325672
WO_INV_0721,PPG2000:60+PPG700:40,1.5,32.71125,0,40,0,60,0.2464843787
WO_INV_0722,PPG2000:60+PPG700:40,1.6,34.892,0,40,0,60,0.2586661922
WO_INV_0723,PPG2000:60+PPG700:40,1.7,37.07275,0,40,0,60,0.2704603942
WO_INV_0724,PPG2000:60+PPG700:40,1.8,39.2535,0,40,0,60,0.281885195
WO_INV_0725,PPG2000:60+PPG700:40,1.9,41.43425,0,40,0,60,0.2929576817
WO_INV_0726,PPG2000:60+PPG700:40,2,43.615,0,40,0,60,0.3036939038
WO_INV_0727,PPG2000:60+PPG700:40,2.1,45.79575,0,40,0,60,0.3141089504
WO_INV_0728,PPG2000:60+PPG700:40,2.2,47.9765,0,40,0,60,0.3242170209
WO_INV_0729,PPG2000:60+PPG700:40,2.3,50.15725,0,40,0,60,0.3340314903
WO_INV_0730,PPG2000:60+PPG700:40,2.4,52.338,0,40,0,60,0.3435649674
WO_INV_0731,PPG2000:60+PPG700:40,2.5,54.51875,0,40,0,60,0.3528293492
WO_INV_0732,PPG2000:60+PPG700:40,2.6,56.6995,0,40,0,60,0.3618358706
WO_INV_0733,PPG2000:60+PPG700:40,2.7,58.88025,0,40,0,60,0.3705951495
WO_INV_0734,PPG2000:60+PPG700:40,2.8,61.061,0,40,0,60,0.3791172289
WO_INV_0735,PPG2000:60+PPG700:40,2.9,63.24175,0,40,0,60,0.387411615
WO_INV_0736,PPG2000:60+PPG700:40,3,65.4225,0,40,0,60,0.3954873128
WO_INV_0737,PPG2000:70+PPG700:30,1.5,29.225625,0,30,0,70,0.2261596723
WO_INV_0738,PPG2000:70+PPG700:30,1.6,31.174,0,30,0,70,0.2376538033
WO_INV_0739,PPG2000:70+PPG700:30,1.7,33.122375,0,30,0,70,0.2488114789
WO_INV_0740,PPG2000:70+PPG700:30,1.8,35.07075,0,30,0,70,0.2596472589
WO_INV_0741,PPG2000:70+PPG700:30,1.9,37.019125,0,30,0,70,0.2701748752
WO_INV_0742,PPG2000:70+PPG700:30,2,38.9675,0,30,0,70,0.2804072895
WO_INV_0743,PPG2000:70+PPG700:30,2.1,40.915875,0,30,0,70,0.2903567465
WO_INV_0744,PPG2000:70+PPG700:30,2.2,42.86425,0,30,0,70,0.3000348233
WO_INV_0745,PPG2000:70+PPG700:30,2.3,44.812625,0,30,0,70,0.3094524735
WO_INV_0746,PPG2000:70+PPG700:30,2.4,46.761,0,30,0,70,0.3186200694
WO_INV_0747,PPG2000:70+PPG700:30,2.5,48.709375,0,30,0,70,0.3275474394
WO_INV_0748,PPG2000:70+PPG700:30,2.6,50.65775,0,30,0,70,0.3362439038
WO_INV_0749,PPG2000:70+PPG700:30,2.7,52.606125,0,30,0,70,0.3447183067
WO_INV_0750,PPG2000:70+PPG700:30,2.8,54.5545,0,30,0,70,0.3529790462
WO_INV_0751,PPG2000:70+PPG700:30,2.9,56.502875,0,30,0,70,0.3610341024
WO_INV_0752,PPG2000:70+PPG700:30,3,58.45125,0,30,0,70,0.3688910627
WO_INV_0753,PPG2000:80+PPG700:20,1.5,25.74,0,20,0,80,0.2047081279
WO_INV_0754,PPG2000:80+PPG700:20,1.6,27.456,0,20,0,80,0.2154155159
WO_INV_0755,PPG2000:80+PPG700:20,1.7,29.172,0,20,0,80,0.225838417
WO_INV_0756,PPG2000:80+PPG700:20,1.8,30.888,0,20,0,80,0.2359880203
WO_INV_0757,PPG2000:80+PPG700:20,1.9,32.604,0,20,0,80,0.2458749359
WO_INV_0758,PPG2000:80+PPG700:20,2,34.32,0,20,0,80,0.2555092317
WO_INV_0759,PPG2000:80+PPG700:20,2.1,36.036,0,20,0,80,0.2649004675
WO_INV_0760,PPG2000:80+PPG700:20,2.2,37.752,0,20,0,80,0.2740577269
WO_INV_0761,PPG2000:80+PPG700:20,2.3,39.468,0,20,0,80,0.2829896464
WO_INV_0762,PPG2000:80+PPG700:20,2.4,41.184,0,20,0,80,0.2917044424
WO_INV_0763,PPG2000:80+PPG700:20,2.5,42.9,0,20,0,80,0.300209937
WO_INV_0764,PPG2000:80+PPG700:20,2.6,44.616,0,20,0,80,0.3085135808
WO_INV_0765,PPG2000:80+PPG700:20,2.7,46.332,0,20,0,80,0.3166224749
WO_INV_0766,PPG2000:80+PPG700:20,2.8,48.048,0,20,0,80,0.3245433913
WO_INV_0767,PPG2000:80+PPG700:20,2.9,49.764,0,20,0,80,0.3322827916
WO_INV_0768,PPG2000:80+PPG700:20,3,51.48,0,20,0,80,0.3398468445
WO_INV_0769,PPG2000:90+PPG700:10,1.5,22.254375,0,10,0,90,0.1820333628
WO_INV_0770,PPG2000:90+PPG700:10,1.6,23.738,0,10,0,90,0.191840825
WO_INV_0771,PPG2000:90+PPG700:10,1.7,25.221625,0,10,0,90,0.2014158896
WO_INV_0772,PPG2000:90+PPG700:10,1.8,26.70525,0,10,0,90,0.2107667204
WO_INV_0773,PPG2000:90+PPG700:10,1.9,28.188875,0,10,0,90,0.219901103
WO_INV_0774,PPG2000:90+PPG700:10,2,29.6725,0,10,0,90,0.2288264667
WO_INV_0775,PPG2000:90+PPG700:10,2.1,31.156125,0,10,0,90,0.2375499047
WO_INV_0776,PPG2000:90+PPG700:10,2.2,32.63975,0,10,0,90,0.246078193
WO_INV_0777,PPG2000:90+PPG700:10,2.3,34.123375,0,10,0,90,0.2544178075
WO_INV_0778,PPG2000:90+PPG700:10,2.4,35.607,0,10,0,90,0.2625749408
WO_INV_0779,PPG2000:90+PPG700:10,2.5,37.090625,0,10,0,90,0.2705555176
WO_INV_0780,PPG2000:90+PPG700:10,2.6,38.57425,0,10,0,90,0.2783652085
WO_INV_0781,PPG2000:90+PPG700:10,2.7,40.057875,0,10,0,90,0.2860094443
WO_INV_0782,PPG2000:90+PPG700:10,2.8,41.5415,0,10,0,90,0.2934934277
WO_INV_0783,PPG2000:90+PPG700:10,2.9,43.025125,0,10,0,90,0.3008221458
WO_INV_0784,PPG2000:90+PPG700:10,3,44.50875,0,10,0,90,0.3080003806
WO_INV_0785,PPG400:10+PPG700:90,1.5,57.646875,10,90,0,0,0.3656709021
WO_INV_0786,PPG400:10+PPG700:90,1.6,61.49,10,90,0,0,0.3807666109
WO_INV_0787,PPG400:10+PPG700:90,1.7,65.333125,10,90,0,0,0.3951605282
WO_INV_0788,PPG400:10+PPG700:90,1.8,69.17625,10,90,0,0,0.408900481
WO_INV_0789,PPG400:10+PPG700:90,1.9,73.019375,10,90,0,0,0.4220300472
WO_INV_0790,PPG400:10+PPG700:90,2,76.8625,10,90,0,0,0.4345890169
WO_INV_0791,PPG400:10+PPG700:90,2.1,80.705625,10,90,0,0,0.4466137952
WO_INV_0792,PPG400:10+PPG700:90,2.2,84.54875,10,90,0,0,0.4581377549
WO_INV_0793,PPG400:10+PPG700:90,2.3,88.391875,10,90,0,0,0.4691915455
WO_INV_0794,PPG400:10+PPG700:90,2.4,92.235,10,90,0,0,0.4798033657
WO_INV_0795,PPG400:10+PPG700:90,2.5,96.078125,10,90,0,0,0.4899992031
WO_INV_0796,PPG400:10+PPG700:90,2.6,99.92125,10,90,0,0,0.4998030474
WO_INV_0797,PPG400:10+PPG700:90,2.7,103.764375,10,90,0,0,0.5092370784
WO_INV_0798,PPG400:10+PPG700:90,2.8,107.6075,10,90,0,0,0.5183218333
WO_INV_0799,PPG400:10+PPG700:90,2.9,111.450625,10,90,0,0,0.5270763565
WO_INV_0800,PPG400:10+PPG700:90,3,115.29375,10,90,0,0,0.5355183325
WO_INV_0801,PPG400:20+PPG700:80,1.5,61.66875,20,80,0,0,0.38145127
WO_INV_0802,PPG400:20+PPG700:80,1.6,65.78,20,80,0,0,0.3967909277
WO_INV_0803,PPG400:20+PPG700:80,1.7,69.89125,20,80,0,0,0.4113881674
WO_INV_0804,PPG400:20+PPG700:80,1.8,74.0025,20,80,0,0,0.4252956136
WO_INV_0805,PPG400:20+PPG700:80,1.9,78.11375,20,80,0,0,0.4385610319
WO_INV_0806,PPG400:20+PPG700:80,2,82.225,20,80,0,0,0.4512278776
WO_INV_0807,PPG400:20+PPG700:80,2.1,86.33625,20,80,0,0,0.4633357707
WO_INV_0808,PPG400:20+PPG700:80,2.2,90.4475,20,80,0,0,0.47492091
WO_INV_0809,PPG400:20+PPG700:80,2.3,94.55875,20,80,0,0,0.4860164346
WO_INV_0810,PPG400:20+PPG700:80,2.4,98.67,20,80,0,0,0.4966527407
WO_INV_0811,PPG400:20+PPG700:80,2.5,102.78125,20,80,0,0,0.5068577593
WO_INV_0812,PPG400:20+PPG700:80,2.6,106.8925,20,80,0,0,0.5166572012
WO_INV_0813,PPG400:20+PPG700:80,2.7,111.00375,20,80,0,0,0.5260747736
WO_INV_0814,PPG400:20+PPG700:80,2.8,115.115,20,80,0,0,0.5351323711
WO_INV_0815,PPG400:20+PPG700:80,2.9,119.22625,20,80,0,0,0.543850246
WO_INV_0816,PPG400:20+PPG700:80,3,123.3375,20,80,0,0,0.5522471596
WO_INV_0817,PPG400:30+PPG700:70,1.5,65.690625,30,70,0,0,0.3964655514
WO_INV_0818,PPG400:30+PPG700:70,1.6,70.07,30,70,0,0,0.4120068207
WO_INV_0819,PPG400:30+PPG700:70,1.7,74.449375,30,70,0,0,0.4267677944
WO_INV_0820,PPG400:30+PPG700:70,1.8,78.82875,30,70,0,0,0.4408057988
WO_INV_0821,PPG400:30+PPG700:70,1.9,83.208125,30,70,0,0,0.4541726793
WO_INV_0822,PPG400:30+PPG700:70,2,87.5875,30,70,0,0,0.4669154395
WO_INV_0823,PPG400:30+PPG700:70,2.1,91.966875,30,70,0,0,0.4790767938
WO_INV_0824,PPG400:30+PPG700:70,2.2,96.34625,30,70,0,0,0.4906956461
WO_INV_0825,PPG400:30+PPG700:70,2.3,100.725625,30,70,0,0,0.5018075046
WO_INV_0826,PPG400:30+PPG700:70,2.4,105.105,30,70,0,0,0.5124448453
WO_INV_0827,PPG400:30+PPG700:70,2.5,109.484375,30,70,0,0,0.5226374282
WO_INV_0828,PPG400:30+PPG700:70,2.6,113.86375,30,70,0,0,0.5324125758
WO_INV_0829,PPG400:30+PPG700:70,2.7,118.243125,30,70,0,0,0.5417954174
WO_INV_0830,PPG400:30+PPG700:70,2.8,122.6225,30,70,0,0,0.5508091051
WO_INV_0831,PPG400:30+PPG700:70,2.9,127.001875,30,70,0,0,0.5594750043
WO_INV_0832,PPG400:30+PPG700:70,3,131.38125,30,70,0,0,0.567812863
WO_INV_0833,PPG400:40+PPG700:60,1.5,69.7125,40,60,0,0,0.4107682109
WO_INV_0834,PPG400:40+PPG700:60,1.6,74.36,40,60,0,0,0.4264739619
WO_INV_0835,PPG400:40+PPG700:60,1.7,79.0075,40,60,0,0,0.4413641887
WO_INV_0836,PPG400:40+PPG700:60,1.8,83.655,40,60,0,0,0.4555008031
WO_INV_0837,PPG400:40+PPG700:60,1.9,88.3025,40,60,0,0,0.4689396052
WO_INV_0838,PPG400:40+PPG700:60,2,92.95,40,60,0,0,0.4817310184
WO_INV_0839,PPG400:40+PPG700:60,2.1,97.5975,40,60,0,0,0.4939207227
WO_INV_0840,PPG400:40+PPG700:60,2.2,102.245,40,60,0,0,0.505550199
WO_INV_0841,PPG400:40+PPG700:60,2.3,106.8925,40,60,0,0,0.5166572012
WO_INV_0842,PPG400:40+PPG700:60,2.4,111.54,40,60,0,0,0.5272761653
WO_INV_0843,PPG400:40+PPG700:60,2.5,116.1875,40,60,0,0,0.5374385661
WO_INV_0844,PPG400:40+PPG700:60,2.6,120.835,40,60,0,0,0.5471732289
WO_INV_0845,PPG400:40+PPG700:60,2.7,125.4825,40,60,0,0,0.5565066025
WO_INV_0846,PPG400:40+PPG700:60,2.8,130.13,40,60,0,0,0.5654629992
WO_INV_0847,PPG400:40+PPG700:60,2.9,134.7775,40,60,0,0,0.574064806
WO_INV_0848,PPG400:40+PPG700:60,3,139.425,40,60,0,0,0.582332672
WO_INV_0849,PPG400:50+PPG700:50,1.5,73.734375,50,50,0,0,0.4244086698
WO_INV_0850,PPG400:50+PPG700:50,1.6,78.65,50,50,0,0,0.4402462916
WO_INV_0851,PPG400:50+PPG700:50,1.7,83.565625,50,50,0,0,0.4552356957
WO_INV_0852,PPG400:50+PPG700:50,1.8,88.48125,50,50,0,0,0.469443247
WO_INV_0853,PPG400:50+PPG700:50,1.9,93.396875,50,50,0,0,0.4829285633
WO_INV_0854,PPG400:50+PPG700:50,2,98.3125,50,50,0,0,0.4957453514
WO_INV_0855,PPG400:50+PPG700:50,2.1,103.228125,50,50,0,0,0.5079421217
WO_INV_0856,PPG400:50+PPG700:50,2.2,108.14375,50,50,0,0,0.5195628021
WO_INV_0857,PPG400:50+PPG700:50,2.3,113.059375,50,50,0,0,0.5306472668
WO_INV_0858,PPG400:50+PPG700:50,2.4,117.975,50,50,0,0,0.5412317926
WO_INV_0859,PPG400:50+PPG700:50,2.5,122.890625,50,50,0,0,0.5513494567
WO_INV_0860,PPG400:50+PPG700:50,2.6,127.80625,50,50,0,0,0.5610304809
WO_INV_0861,PPG400:50+PPG700:50,2.7,132.721875,50,50,0,0,0.5703025339
WO_INV_0862,PPG400:50+PPG700:50,2.8,137.6375,50,50,0,0,0.5791909947
WO_INV_0863,PPG400:50+PPG700:50,2.9,142.553125,50,50,0,0,0.5877191852
WO_INV_0864,PPG400:50+PPG700:50,3,147.46875,50,50,0,0,0.5959085743
WO_INV_0865,PPG400:60+PPG700:40,1.5,77.75625,60,40,0,0,0.4374318765
WO_INV_0866,PPG400:60+PPG700:40,1.6,82.94,60,40,0,0,0.4533726905
WO_INV_0867,PPG400:60+PPG700:40,1.7,88.12375,60,40,0,0,0.4684350062
WO_INV_0868,PPG400:60+PPG700:40,1.8,93.3075,60,40,0,0,0.4826894973
WO_INV_0869,PPG400:60+PPG700:40,1.9,98.49125,60,40,0,0,0.4961994546
WO_INV_0870,PPG400:60+PPG700:40,2,103.675,60,40,0,0,0.5090217258
WO_INV_0871,PPG400:60+PPG700:40,2.1,108.85875,60,40,0,0,0.5212075146
WO_INV_0872,PPG400:60+PPG700:40,2.2,114.0425,60,40,0,0,0.5328030648
WO_INV_0873,PPG400:60+PPG700:40,2.3,119.22625,60,40,0,0,0.543850246
WO_INV_0874,PPG400:60+PPG700:40,2.4,124.41,60,40,0,0,0.5543870594
WO_INV_0875,PPG400:60+PPG700:40,2.5,129.59375,60,40,0,0,0.564448074
WO_INV_0876,PPG400:60+PPG700:40,2.6,134.7775,60,40,0,0,0.574064806
WO_INV_0877,PPG400:60+PPG700:40,2.7,139.96125,60,40,0,0,0.5832660482
WO_INV_0878,PPG400:60+PPG700:40,2.8,145.145,60,40,0,0,0.5920781578
WO_INV_0879,PPG400:60+PPG700:40,2.9,150.32875,60,40,0,0,0.6005253092
WO_INV_0880,PPG400:60+PPG700:40,3,155.5125,60,40,0,0,0.6086297148
WO_INV_0881,PPG400:70+PPG700:30,1.5,81.778125,70,30,0,0,0.4498788014
WO_INV_0882,PPG400:70+PPG700:30,1.6,87.23,70,30,0,0,0.4658975592
WO_INV_0883,PPG400:70+PPG700:30,1.7,92.681875,70,30,0,0,0.4810098251
WO_INV_0884,PPG400:70+PPG700:30,1.8,98.13375,70,30,0,0,0.4952904288
WO_INV_0885,PPG400:70+PPG700:30,1.9,103.585625,70,30,0,0,0.5088061841
WO_INV_0886,PPG400:70+PPG700:30,2,109.0375,70,30,0,0,0.5216169348
WO_INV_0887,PPG400:70+PPG700:30,2.1,114.489375,70,30,0,0,0.53377644
